Loan.Id,Current.Loan.Amount,Term,Credit.Score,Years.in.current.job,Annual.Income,Monthly.Debt,Years.of.Credit.History,Number.of.Credit.Problems,Current.Credit.Balance,Maximum.Open.Credit,Loan.Status
36560,708500,0,-1,3,-1,6709.7,11.8,0,41680,172230,1
36561,1222000,0,-1,1,-1,5451.3,14.4,0,71710,113100,1
36562,10000000,0,740,4,748980,11297.1,12.5,0,124640,225790,1
36563,635500,0,686,9,484220,7909,23.6,2,40540,69660,0
36564,10000000,1,687,10,1634240,18657.6,12.3,0,203750,343010,1
36565,10000000,0,733,-1,183830,2267.2,13.2,1,59230,176270,1
36566,1505000,1,-1,2,-1,18256.7,14.1,0,217630,540020,1
36567,2104000,0,748,10,1102090,6869.7,19.4,0,228720,323510,1
36568,1492100,0,746,1,596820,10742.8,10.2,0,120770,214890,1
36569,889800,0,741,5,1235880,4366.8,14.9,1,23510,67170,1
36570,2081300,0,738,1,1600630,14138.8,38,0,334640,532870,1
36571,2299600,0,747,10,652080,7281.6,21.9,0,355150,762110,1
36572,1995600,1,721,9,1396920,5471.2,19,0,142230,164620,1
36573,1137800,0,-1,4,-1,16099.6,13,0,27780,29680,0
36574,2052700,1,669,5,767850,12733.5,21.9,1,253060,286590,1
36575,500900,0,713,10,1180120,16128.3,12.8,1,223500,376900,0
36576,10000000,0,721,10,398120,6369.9,17.7,0,128520,174150,1
36577,3492700,0,743,10,1197480,18860.3,23.2,0,38160,350090,1
36578,1295600,1,717,10,398640,4916.5,15.9,1,55330,157640,1
36579,880300,0,-1,7,-1,4628.4,13.1,1,74650,188990,0
36580,10000000,0,702,10,636030,10706.5,24.7,1,108190,163930,1
36581,587300,0,747,2,195780,3034.6,11,0,40600,56790,1
36582,2093500,1,642,10,920460,16184.8,17.1,0,313070,329190,1
36583,360900,0,718,2,400960,7083.7,15.5,0,83850,144330,1
36584,1106500,0,703,3,346800,10433,19,3,142260,278940,1
36585,1075500,0,705,9,517820,11133,17.1,0,34250,35860,1
36586,1487000,1,738,8,852520,8667.2,21.9,1,64160,97210,1
36587,1224000,1,718,3,1326000,14917.5,24.5,0,422890,563860,1
36588,1335300,0,693,10,679050,4866.5,13.2,0,120320,199540,1
36589,700000,0,-1,1,-1,5078,10.5,1,42350,75090,1
36590,2534000,1,637,4,679110,11035.6,20.8,1,57470,110520,1
36591,1030600,0,713,4,322380,8677.3,19.7,0,122950,205270,1
36592,1077900,1,701,7,431160,8659.1,17.3,1,128720,230270,1
36593,1818200,0,-1,10,-1,22626.2,16.2,0,609150,1121830,0
36594,2025400,1,-1,2,-1,14042.8,23.1,0,115930,172260,1
36595,2436700,0,747,1,527960,1614.6,11.3,0,77650,158140,1
36596,1960800,1,695,10,588240,10735.4,21,0,147460,268600,0
36597,877400,1,690,1,280950,3582.2,8.3,0,74060,112210,0
36598,3528000,0,701,10,1380960,19793.8,13,0,231100,257930,0
36599,200500,1,665,10,458050,7252.4,16.6,1,29840,113450,1
36600,709200,0,710,2,663260,2929.4,12,0,60850,105090,1
36601,1565900,1,746,10,734030,13701.8,30.4,0,416630,487280,0
36602,590400,0,703,-1,295200,2976.6,19.5,0,77070,117130,0
36603,981400,0,-1,3,-1,5038.7,18.4,0,148670,200100,1
36604,1099100,0,733,10,394680,4045.6,9.8,0,83340,180790,1
36605,10000000,1,694,8,1073600,25945.3,22.5,0,84840,115120,1
36606,2058800,0,-1,10,-1,13889,17.9,0,489120,824830,1
36607,3472000,1,721,7,1190400,12201.6,18,0,266990,487200,1
36608,532700,0,726,10,422100,9462.1,23.9,1,47610,81370,1
36609,795000,0,716,1,397520,11594.4,16.7,0,66900,101370,0
36610,665300,0,724,4,429870,7297,12.8,0,88660,119800,1
36611,1262400,1,739,10,929110,7974.9,17.4,0,0,0,0
36612,803800,0,715,1,331580,8869.9,14.8,0,81200,94420,1
36613,1467800,0,-1,5,-1,16351.3,11.6,0,103260,314800,1
36614,1318700,0,710,9,405760,7100.8,15,0,129660,327430,1
36615,1613900,0,742,4,360860,7548.1,19.6,0,180160,223530,1
36616,241400,0,697,-1,84620,1219.9,27.6,1,22970,123520,1
36617,634300,0,719,-1,713590,3675,16.1,3,20630,122100,1
36618,1486400,0,737,1,495450,1973.6,5.7,0,101170,260750,1
36619,691000,0,733,9,518280,8754.6,15.2,0,125010,133270,1
36620,1117500,1,-1,5,-1,7343.8,17.4,0,79260,173820,0
36621,2426600,1,641,10,596550,16902.3,28,0,79070,125310,1
36622,993900,0,-1,-1,-1,9361.3,24.3,0,97610,129290,1
36623,1493300,0,748,3,846180,13609.3,28.5,0,466160,585630,1
36624,10000000,0,739,6,752630,14362.6,38,0,307430,585580,1
36625,1198100,0,716,5,499200,4014.4,28.1,0,122340,150670,1
36626,2051700,1,-1,10,-1,11528.6,27.8,0,157250,230570,1
36627,1354200,1,723,10,500460,4504.2,9.6,0,113490,121630,1
36628,1604200,1,689,1,446990,4730.6,17.2,0,118910,118200,0
36629,804300,0,724,8,301620,7339.4,15.9,0,11040,25150,1
36630,965900,0,-1,10,-1,6868.3,14.8,0,67450,79440,1
36631,601500,0,692,1,401000,5647.4,7.4,0,48050,60140,1
36632,1877400,1,709,10,664900,7978.8,18.8,0,34230,163010,0
36633,10000000,0,713,3,985700,4156.4,8.4,0,191320,202030,1
36634,10000000,0,737,9,590760,8319.9,12.1,0,43910,100490,1
36635,893700,0,691,4,403990,11985,9.8,0,240990,366800,1
36636,1475100,0,-1,10,-1,10355.2,35.4,0,182630,351200,0
36637,2428800,0,-1,5,-1,12713.3,10.7,0,126260,149780,0
36638,10000000,1,689,1,417690,5290.7,13.3,1,41820,83470,1
36639,10000000,0,715,2,663460,8409.3,16.2,0,136690,419300,1
36640,304300,0,742,2,101440,1208.9,10.6,0,14680,299560,0
36641,152300,0,747,1,97500,1523.4,21,0,7600,180880,1
36642,301200,0,731,1,301200,5597.3,23.4,1,13990,179300,1
36643,610200,0,732,-1,623860,9253.9,25.5,0,81770,97690,0
36644,3505300,1,677,10,2503750,29419.1,32.4,0,344700,893000,1
36645,10000000,0,747,2,1213170,7541.8,31,0,53650,164060,1
36646,2421300,0,698,10,548210,11695.1,8.7,0,64120,102600,0
36647,501100,0,718,10,400840,7883.2,19.4,1,46470,105610,1
36648,406200,0,-1,10,-1,6794.4,20,0,56490,123080,1
36649,2438200,0,746,1,1219080,16356,16.6,0,681300,1189010,1
36650,1216600,0,714,1,405520,5542.1,16.4,0,4470,8110,0
36651,1422000,1,-1,4,-1,7672.9,16.5,0,98080,127380,0
36652,10000000,0,728,4,343210,7607.8,17.5,0,95980,113720,1
36653,3253800,1,682,10,1472260,22083.8,16,2,176630,273840,0
36654,10000000,0,738,8,1049460,4836.3,11.2,0,137660,293520,1
36655,3412900,0,730,6,1018980,16898.1,18.5,0,439980,912830,1
36656,702400,0,-1,3,-1,7620.3,18.9,0,51960,234030,1
36657,1001800,0,-1,10,-1,5259.7,32,1,63740,103150,1
36658,1015800,0,747,8,426640,312.9,8.3,0,5110,204380,1
36659,1216400,1,716,10,608220,7501.4,14.1,1,174900,234140,1
36660,1556700,0,730,10,473660,1330.2,12.6,0,40040,139040,1
36661,1137100,0,727,10,1015460,9342.3,32.1,0,139570,565080,1
36662,1488300,0,740,1,545710,5639,16.7,0,161770,314730,1
36663,888800,0,683,1,371470,9070.1,9.7,0,87910,135450,1
36664,3002700,1,695,10,700630,8839.6,21.8,0,395100,710600,1
36665,408300,0,702,1,367450,4562.5,13.6,0,42050,68380,1
36666,10000000,0,695,1,1312740,14987.1,16.5,0,112910,190720,1
36667,614300,0,726,1,255550,3748.1,10.5,0,86690,138480,1
36668,1175300,0,-1,4,-1,8070.8,15.2,0,159270,196390,1
36669,1400500,0,727,10,446180,7960.6,26,1,66710,77300,1
36670,1347000,1,-1,10,-1,9341.7,23.9,0,144600,176550,1
36671,2076400,1,598,10,576930,7548.1,14.1,0,85190,126390,0
36672,468800,0,742,6,605550,3850.3,18.8,1,57660,244340,1
36673,1675500,0,712,5,433660,2641.7,12.8,0,35430,62050,1
36674,940900,0,711,6,784080,11499.8,10.4,0,43770,79440,1
36675,10000000,0,700,10,613800,9616.2,16.4,0,129160,240530,1
36676,1783300,0,-1,2,-1,20804.7,39.3,0,506670,801690,1
36677,978900,1,741,9,1306830,17272,24,0,206250,1348060,1
36678,1519800,0,744,10,607920,11347.8,16,0,302370,384210,1
36679,822200,0,-1,2,-1,7129.9,9,0,24240,69470,1
36680,10000000,0,739,6,437580,2388.5,11.9,0,120100,208860,1
36681,1463700,0,747,6,487900,5163.6,12.1,0,153820,383580,0
36682,1023300,0,725,9,665150,7981.7,10.6,0,56090,151590,1
36683,1836000,1,-1,10,-1,9715.5,21.8,0,170910,407900,0
36684,1024400,0,744,10,1178060,2670.3,32.5,1,109390,632290,1
36685,10000000,0,747,10,281980,791.9,17.6,0,47910,105530,1
36686,1664800,1,688,10,671830,12596.8,16.5,1,181100,214060,0
36687,10000000,0,738,4,373540,4140.1,7.7,0,37530,142700,1
36688,1243100,1,-1,10,-1,7193.3,15.9,0,34570,49890,1
36689,10000000,0,741,3,148790,3533.6,10.9,0,67980,94290,1
36690,10000000,0,731,3,493500,3820.5,15.1,1,26190,36520,1
36691,182800,0,721,5,311990,2397.1,11.5,0,13050,96670,1
36692,590900,0,-1,10,-1,16532.3,18.1,0,321870,348730,1
36693,10000000,0,731,9,1123580,5646,26.6,0,110270,138360,1
36694,1790800,1,-1,10,-1,11235.7,21.5,0,148560,189000,1
36695,1024200,0,745,10,788630,8740.7,15,0,87630,122900,1
36696,684700,0,706,4,523590,12566.1,8,0,74080,143010,1
36697,10000000,0,727,10,675850,11973.8,15.8,0,174350,186870,1
36698,1792600,0,743,2,968510,9200.9,9.7,0,192410,637120,1
36699,1008600,0,745,2,1432210,16231.7,21,0,43150,149300,0
36700,253400,0,720,10,192420,0,16.5,0,0,0,0
36701,2230000,0,746,8,509700,12700.2,13.6,0,139630,379430,1
36702,250300,0,718,2,270320,4978.5,16.8,0,7300,148960,1
36703,818300,0,742,3,245500,5707.8,32.5,1,55020,98250,1
36704,1174200,0,-1,6,-1,7893.3,19.3,0,260630,375550,0
36705,10000000,1,659,4,697130,7308.2,15.6,0,289690,448430,1
36706,795600,0,748,10,795600,15912,21.4,0,295800,1825950,1
36707,1738600,0,745,2,869300,5875,20.1,0,217350,539340,1
36708,3540300,1,666,10,1213800,15041,20.2,0,271830,953790,1
36709,2254100,1,720,10,847790,10526.8,33.3,0,102900,237650,0
36710,482800,0,710,10,704130,7686.8,17,0,56870,103600,1
36711,590200,0,729,1,442620,4868.8,16,0,38170,75740,0
36712,1752800,0,696,5,382430,5768.4,17.8,0,43080,51960,0
36713,1174200,0,739,10,831730,8663.8,16.7,1,216370,392680,1
36714,1808900,1,708,6,503570,14309.7,12.8,0,198550,220120,1
36715,355300,0,-1,10,-1,8011.7,14,2,45460,248390,1
36716,699700,0,712,3,359820,9655.2,4.8,0,62510,139840,1
36717,10000000,0,736,3,409600,7714.1,11,0,167950,264070,1
36718,10000000,0,728,3,255380,2873,11.5,0,76110,124570,1
36719,10000000,0,733,8,1235250,7895.3,32.3,1,53990,343850,1
36720,1233000,1,666,10,492210,12961.4,19.7,0,74870,98380,1
36721,608800,0,748,1,963870,5984,15.5,0,4180,167210,1
36722,1156400,0,720,10,804480,6234.7,18.6,0,44990,50270,1
36723,591400,0,-1,1,-1,7992.4,22,0,748860,2564570,1
36724,10000000,0,699,7,553190,16365.2,8,0,57240,182290,1
36725,1284000,0,-1,5,-1,6151.8,16.2,0,25100,93300,1
36726,2779300,1,-1,10,-1,16358,19.1,0,380290,714840,0
36727,1109000,0,704,5,2520500,17181.4,20.4,0,96690,182420,0
36728,982500,0,-1,10,-1,8777,28.2,0,62490,115720,1
36729,1318600,1,599,5,442800,3070.1,12.7,0,45980,68120,1
36730,1003100,1,725,-1,501550,5935,13.2,1,44830,101420,1
36731,1229500,0,725,10,499800,6039.3,12.1,0,71580,148820,1
36732,581500,0,725,1,430330,10794.2,9.8,0,65190,287150,1
36733,1605400,0,713,3,731930,9271.1,34.5,1,72270,96610,1
36734,880300,1,669,3,297570,5356.3,13.6,0,81010,121090,1
36735,10000000,0,743,5,749330,14549.4,16.2,0,234450,333500,1
36736,357600,0,718,10,317820,6859.7,15.3,0,110110,133140,1
36737,1008800,1,-1,2,-1,7648.2,9.6,0,55760,60220,1
36738,637200,0,748,1,388420,4499.2,9,0,6200,116990,1
36739,1209200,0,749,7,1128620,6903.5,20.4,0,130940,347320,1
36740,1173500,1,722,10,528070,5487.5,16.9,0,150380,225800,0
36741,1430400,1,739,10,754910,5649.2,16.5,1,70820,495260,0
36742,794000,0,665,6,637200,7699.5,8.7,0,275160,328350,0
36743,10000000,0,733,10,612600,13987.7,22.2,0,147510,347090,1
36744,509500,0,712,10,1202300,26450.6,34.9,0,1242280,1953270,1
36745,10000000,1,706,10,714820,518.2,19.8,0,29710,69430,1
36746,695800,0,719,3,646100,5976.4,15.9,0,61900,69550,1
36747,548500,0,733,10,497690,8046.1,16.4,0,73860,80200,0
36748,2121800,1,-1,-1,-1,11954.1,33.4,0,373470,470970,0
36749,10000000,0,721,3,358690,7442.7,20.7,0,134630,171940,1
36750,599600,0,716,5,459720,2248.8,14.9,0,37930,152930,1
36751,3579500,1,670,-1,810230,22484,18.1,0,385100,819360,0
36752,651600,1,683,6,451080,7142.1,11.6,0,35040,37080,0
36753,1517600,1,-1,5,-1,5634.9,17.2,0,87450,105740,1
36754,306700,0,741,2,541770,8952.7,28.5,0,206160,372800,1
36755,2421800,0,729,4,1134400,18339.5,19.4,0,269110,493770,0
36756,425700,0,-1,6,-1,7419.6,10.2,0,144550,173330,0
36757,1223400,1,608,10,988920,31150.8,16,0,278310,500560,1
36758,1482500,0,709,2,494150,8771.2,13.5,0,189360,676280,1
36759,594400,0,725,1,574610,8906.4,14.5,0,68950,103070,1
36760,3473800,1,-1,10,-1,10363.7,24.3,0,259300,514480,0
36761,280900,0,-1,3,-1,4132.4,10.5,0,3400,28110,0
36762,460700,0,736,3,327580,6142.2,10,0,43050,125860,1
36763,2121400,1,701,-1,473340,10452.8,17.1,0,219540,645720,1
36764,2492500,1,729,1,1345950,17721.7,28.4,0,113700,227400,1
36765,1903500,1,694,1,478990,8462.2,15.6,0,202630,286210,1
36766,10000000,0,738,10,654520,8399.7,20.9,2,122120,280080,1
36767,1562700,1,-1,10,-1,8075.5,17.7,0,125740,239510,0
36768,10000000,0,745,1,384380,4388.3,20.6,0,4270,133570,1
36769,101600,0,731,2,385930,6043,14.8,0,116820,148260,0
36770,1945300,1,714,1,557260,14442.4,12.9,0,163680,251050,0
36771,393800,0,-1,8,-1,10097.5,18.1,0,106010,198900,1
36772,1411700,0,-1,2,-1,12613.5,13,0,196910,405980,1
36773,1135300,1,722,1,547750,13465.4,19,1,48880,181030,1
36774,452300,0,694,1,479760,9435.3,12.1,0,24620,86380,1
36775,3024000,1,672,4,806400,11424,22.5,1,361150,668790,0
36776,10000000,0,746,3,929010,12541.6,28.7,0,202040,401680,1
36777,2594400,0,-1,9,-1,3925.7,17.5,0,6290,174790,1
36778,501900,0,729,6,1204440,28906.6,41.2,0,324240,512220,0
36779,2351300,0,747,10,1518540,26447.8,24,0,1741080,2226450,1
36780,1574800,0,704,4,546900,2907.6,22.8,2,69800,148500,1
36781,2003900,0,713,1,908550,9691.2,12,0,36910,44420,1
36782,99400,0,706,4,248400,4802.4,8.5,0,66100,74530,1
36783,2769800,1,713,-1,714140,19519.8,18.2,0,40370,48990,1
36784,246800,0,718,3,355360,9002.4,15.8,0,111950,115530,1
36785,298900,0,700,2,199260,5811.7,9.1,0,17510,29890,1
36786,2512300,0,-1,10,-1,7376.1,22.8,0,444780,623810,1
36787,1113100,0,738,10,582850,11754.2,22,0,63540,70830,1
36788,1809000,1,722,1,854250,2932.9,31.6,1,95760,197030,1
36789,1478300,0,-1,10,-1,9937.1,16,0,48190,140910,1
36790,884900,0,-1,10,-1,4001.6,11.4,0,150550,256470,1
36791,10000000,0,722,6,648510,15402,22.4,2,23530,72830,1
36792,983200,0,721,8,296530,7363.9,13.2,0,124280,213170,1
36793,1091800,0,742,10,314840,8317,11.6,0,103220,155450,0
36794,1383300,0,722,1,515230,13911.3,25.4,0,164110,200140,0
36795,704300,0,707,-1,503100,2163.3,6,0,115730,261840,0
36796,1216000,1,693,10,1215960,6434.5,25.7,0,75220,312110,1
36797,786900,0,678,10,560650,7895.8,24.3,1,19850,71920,0
36798,1171200,0,-1,-1,-1,17698.1,21.7,0,361390,476140,1
36799,396600,1,-1,3,-1,396.6,32.1,0,14790,55610,0
36800,1032900,0,708,10,880410,7410.1,18,0,327830,482810,1
36801,2518800,0,749,2,644800,6179.3,11.6,0,56140,348690,1
36802,3073800,1,-1,10,-1,12705,20.9,0,192360,392570,1
36803,1905300,1,722,2,544370,5761.3,17.2,0,146410,146110,1
36804,1356000,0,704,9,538200,9553.1,15.3,1,56570,92580,1
36805,1012200,0,723,10,708540,7616.8,18.9,0,148980,174040,1
36806,1169700,1,-1,-1,-1,6502.7,15,0,132100,288430,0
36807,710600,0,734,5,631620,10263.8,13.5,0,51660,101700,1
36808,3498300,1,695,3,999500,16575,14.4,0,316730,399910,0
36809,10000000,0,749,10,1187980,15542.7,17.5,0,212230,370380,1
36810,1040000,0,661,10,643830,13252.1,18.8,0,137830,151630,0
36811,986100,0,735,10,315550,6153.3,14,1,83840,142100,0
36812,700700,0,-1,9,-1,10278.6,17.5,0,170460,258280,1
36813,1766300,1,671,10,637850,3619.8,27.1,0,115250,148140,1
36814,2288400,0,741,5,843110,18126.8,23,0,371730,427770,1
36815,1561100,1,712,10,539300,8359.1,10.4,0,133910,165940,1
36816,1487900,0,744,1,505870,9400.7,7.4,0,112640,128000,1
36817,880100,0,720,3,380040,9564.3,15.4,0,188510,374770,0
36818,941600,0,-1,10,-1,12618,16.5,1,42180,680390,1
36819,10000000,1,731,9,460890,7604.7,27,0,135500,290780,1
36820,1545900,1,741,9,587950,6286.2,22,0,289240,576180,1
36821,10000000,0,745,8,557690,7435.8,16.2,0,125230,201650,1
36822,2580500,0,721,10,587040,11496.2,24.7,0,139490,448520,1
36823,648800,0,717,1,618880,2485.8,13.2,0,106110,127840,1
36824,10000000,0,737,2,527880,9545.9,16.1,0,77330,166650,1
36825,10000000,1,725,10,831810,9496.5,16,0,158120,218100,1
36826,948600,0,717,4,622360,10891.2,25.7,0,123110,196650,1
36827,817100,0,-1,10,-1,12053.3,38.5,1,73200,266200,1
36828,10000000,1,700,4,365940,6983.4,22.2,0,184680,213500,1
36829,1206800,0,-1,9,-1,17432.1,16,1,82560,305770,1
36830,10000000,0,741,3,615290,6819.5,15.7,0,138040,177660,1
36831,1338800,0,-1,1,-1,12346.5,15.1,0,58930,105040,1
36832,2444000,1,707,-1,555450,11386.6,25.3,1,198540,335370,1
36833,2486500,0,653,10,815570,9175.2,17.6,0,750,3990,0
36834,1727400,1,717,10,772240,20850.4,22.4,0,173820,218370,1
36835,10000000,0,741,3,695780,2464.2,19.4,0,120350,178030,1
36836,3418100,0,-1,3,-1,18250.2,17.9,0,296410,435250,1
36837,1838100,1,708,4,401760,7198.2,20.5,0,165060,279290,1
36838,244300,0,747,8,1172760,20621,27,0,348950,787700,1
36839,398100,0,716,5,308540,6967.9,11.6,0,52170,273160,1
36840,3019200,1,697,10,1016460,11943.5,13.4,0,208390,234400,1
36841,244900,0,-1,5,-1,3990.5,15.4,0,90210,115360,1
36842,1980900,0,744,3,554460,2629,11,0,38120,228240,1
36843,200400,0,723,2,501000,9477.2,30.9,0,159910,237600,0
36844,688100,0,744,2,738690,8002.4,20.9,0,56920,114290,1
36845,1953600,1,696,5,976760,56.9,15.8,0,2070,33940,1
36846,988900,0,732,1,494450,6057,26.5,1,75250,118690,1
36847,1627500,0,-1,10,-1,3988.5,20,0,112730,199870,1
36848,3039600,1,673,6,658580,12019.1,14.5,0,218890,281710,1
36849,1384500,1,-1,2,-1,14091.8,6.7,0,115400,178090,1
36850,1951600,1,698,10,692820,12182.1,14.1,0,76350,108290,1
36851,3035700,1,-1,3,-1,29088.8,25.5,0,483830,621090,1
36852,991500,0,735,-1,380740,6916.7,14.5,0,249890,322440,1
36853,2574800,1,678,10,645550,8069.3,26.3,0,145020,273110,0
36854,300100,0,747,8,240050,1110.2,12,0,42970,210630,0
36855,1215700,1,719,9,617990,10814.8,36.4,1,174910,231980,1
36856,1613400,0,748,1,524370,11536.1,18.6,0,156980,321680,0
36857,1486100,0,738,6,990700,18988.4,22.7,0,200520,286450,1
36858,10000000,0,748,4,202700,1241.6,19.5,0,43570,124490,1
36859,1079300,0,750,3,981200,12019.7,17.2,0,20960,118410,1
36860,790600,0,739,10,1185840,12253.7,22.9,0,283000,290550,1
36861,1344200,0,725,7,355080,7486.2,10.7,0,147680,196900,0
36862,2349600,0,744,9,1174800,9065.5,10,0,162230,325110,0
36863,683900,0,737,5,700270,2340.1,13.9,0,68330,143860,1
36864,606500,0,741,3,447390,6300.7,10,0,63570,70560,1
36865,1802700,0,740,10,550830,7068.9,20.2,1,106670,230390,0
36866,3518900,0,669,8,1407560,12668,13.8,0,179760,307800,0
36867,407600,0,746,1,560510,11256.8,24.1,0,115680,137550,1
36868,1455100,0,-1,5,-1,5833.9,12.9,0,94550,123270,1
36869,2136500,1,-1,1,-1,3426.1,17,0,77850,85640,1
36870,987600,0,-1,1,-1,4169.5,19.3,0,161520,267870,1
36871,10000000,0,745,7,304850,1691.9,14,1,49050,139750,1
36872,1942300,1,704,5,406240,5314.9,11.6,0,79810,129980,0
36873,2804200,0,745,10,841260,17946.9,26.5,0,358860,663320,1
36874,609700,0,736,10,690950,1796.5,22.7,0,40390,64010,1
36875,2981400,0,739,6,1083240,12457.3,12.3,0,113360,199580,1
36876,10000000,1,640,1,578720,5931.9,13.8,1,56200,150250,1
36877,790500,0,719,7,220960,5229.3,9,0,73880,209280,0
36878,10000000,0,740,9,767180,3292.5,11.4,0,125190,223160,1
36879,10000000,0,748,9,995560,4629.3,29.7,0,119140,644010,1
36880,1022000,1,680,1,930020,21932.9,17,0,638270,811020,0
36881,614600,1,-1,10,-1,1475.9,35,0,71450,330770,0
36882,3440900,1,674,2,933950,11907.8,15,0,101960,208510,1
36883,1508300,1,722,5,412260,5324.9,15.8,0,119780,172840,1
36884,10000000,1,706,10,1514550,14135.8,24.9,0,434510,482800,1
36885,147700,0,728,3,692390,7385.5,17.8,0,161050,294440,1
36886,1843700,0,739,1,614580,10703.9,16.6,0,114060,239610,1
36887,1153600,0,719,1,752330,10720.6,12.9,0,187810,336580,1
36888,10000000,0,726,6,723460,8398.1,17.7,0,187780,264100,1
36889,10000000,1,718,10,924420,20414.2,19.3,0,234030,356750,1
36890,694600,0,689,1,401200,1233.7,12.4,0,23640,66220,0
36891,2354600,0,737,10,716200,14145,15.4,0,273510,521960,1
36892,1766300,1,-1,2,-1,18456.6,24.9,0,128300,132530,1
36893,915400,0,668,5,2766230,23512.9,6.5,0,235390,408670,1
36894,1202400,0,712,3,784570,9676.3,24.8,0,153080,962740,1
36895,979500,0,-1,3,-1,5485.2,16.5,0,59460,67570,1
36896,10000000,0,742,10,1726550,27337,19.3,0,293150,310210,1
36897,1519700,0,748,8,871270,5503.5,22,1,199940,309980,1
36898,2309600,1,726,2,514900,4805.7,16.8,0,185650,208830,1
36899,1842700,1,717,10,1248910,18109.3,27.2,0,1086520,1472250,1
36900,688100,0,736,3,251130,4185.5,13.3,0,36580,77350,1
36901,614300,0,705,-1,648740,12650.5,40.3,0,149520,227230,1
36902,3441200,0,726,1,1720600,31257.6,24.5,0,282230,371350,1
36903,409200,0,748,3,490990,851.1,14.5,0,2870,151280,1
36904,603000,0,-1,1,-1,9782,11.6,0,93540,130640,0
36905,1175600,0,737,10,482300,6511.1,16.5,0,335010,390910,1
36906,3497200,0,-1,10,-1,36533.3,22.8,0,1179260,4166980,1
36907,589700,0,726,-1,461920,10046.7,26.5,0,27000,134320,0
36908,953100,0,734,5,471550,4833.4,14.5,0,67180,140540,1
36909,2231200,0,-1,10,-1,14798.9,16.5,0,390260,578160,1
36910,10000000,0,739,6,443840,8432.9,16.1,0,57800,150900,1
36911,357100,0,700,5,413700,8756.7,13.1,0,3840,9850,1
36912,1488900,0,747,1,595560,3980.3,13.5,0,160920,465080,1
36913,987500,0,742,2,370930,8314.9,21.8,0,130980,199360,1
36914,1860900,0,725,2,751380,7326,21.1,0,143950,250360,1
36915,10000000,0,746,1,701820,9942.5,16.8,0,121950,200570,1
36916,306500,0,727,4,296320,3012.6,8.5,0,36680,62280,0
36917,1912600,1,659,-1,455990,7219.8,39,1,57800,177300,1
36918,1102500,0,714,8,1052420,18592.7,15.1,0,197240,390580,1
36919,995800,1,721,5,517820,9191.2,15.4,1,141190,195290,1
36920,1995400,1,691,3,1247130,16732.2,19,0,74990,153670,1
36921,1878000,0,738,1,598560,14565,18.5,0,170890,274300,1
36922,1869800,1,684,10,538590,10143.4,36.8,0,347420,492800,1
36923,3585800,1,708,1,1280630,18675.8,37.6,0,361170,968280,0
36924,1051500,1,700,4,851190,13186.3,13.9,0,111980,142280,1
36925,1859500,0,722,-1,422780,5672.2,33,1,218360,479920,1
36926,10000000,0,748,10,694480,14757.8,26.2,0,391060,443380,1
36927,395400,0,747,1,573270,3606.9,15.7,0,0,0,1
36928,1458000,0,729,1,1204560,11142.2,13.7,0,151050,176670,1
36929,3413200,0,744,4,877680,9215.6,18.8,0,186040,616020,1
36930,1173100,0,712,10,635440,3441.9,21.3,0,118020,137870,1
36931,2032800,0,722,5,528530,9205.2,12.4,0,138040,378180,1
36932,1328400,0,724,4,452880,11510.7,14.8,2,33850,95610,1
36933,1466600,0,-1,3,-1,9137.8,16,0,50320,89070,1
36934,901300,0,-1,10,-1,3582.8,31.8,0,81820,329930,1
36935,1612300,0,744,3,1048010,10305.4,24.7,1,173880,505460,1
36936,717300,0,691,1,258220,1198.6,11.4,0,48650,91280,1
36937,1004200,0,-1,7,-1,10621.1,27.8,0,208690,420750,1
36938,407600,0,-1,8,-1,8281.1,14.9,0,197940,196760,1
36939,10000000,0,745,10,726430,15799.9,29,0,238850,347170,1
36940,99000,0,714,3,395800,4057,32.5,0,100020,120650,1
36941,2544300,0,716,10,966820,20947.6,24,2,222320,285020,1
36942,3069900,0,711,3,767520,11065.1,26.8,0,241860,681300,1
